calc_time,symbol,base_asset,quote_asset,index_value
1745971599005,BTCBVOLUSDT,BTCBVOL,USDT,48.4752
1745971600002,BTCBVOLUSDT,BTCBVOL,USDT,48.4751
1745971601001,BTCBVOLUSDT,BTCBVOL,USDT,48.4750
1745971602002,BTCBVOLUSDT,BTCBVOL,USDT,48.4750
1745971603001,BTCBVOLUSDT,BTCBVOL,USDT,48.4748
1745971604000,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971605001,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971606001,BTCBVOLUSDT,BTCBVOL,USDT,48.4744
1745971607000,BTCBVOLUSDT,BTCBVOL,USDT,48.4743
1745971608003,BTCBVOLUSDT,BTCBVOL,USDT,48.4742
1745971609000,BTCBVOLUSDT,BTCBVOL,USDT,48.4740
1745971610008,BTCBVOLUSDT,BTCBVOL,USDT,48.4739
1745971611000,BTCBVOLUSDT,BTCBVOL,USDT,48.4738
1745971612002,BTCBVOLUSDT,BTCBVOL,USDT,48.4736
1745971613003,BTCBVOLUSDT,BTCBVOL,USDT,48.4735
1745971614001,BTCBVOLUSDT,BTCBVOL,USDT,48.4734
1745971615000,BTCBVOLUSDT,BTCBVOL,USDT,48.4734
1745971616013,BTCBVOLUSDT,BTCBVOL,USDT,48.4733
1745971617006,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971618001,BTCBVOLUSDT,BTCBVOL,USDT,48.4730
1745971619000,BTCBVOLUSDT,BTCBVOL,USDT,48.4729
1745971620024,BTCBVOLUSDT,BTCBVOL,USDT,48.4729
1745971621002,BTCBVOLUSDT,BTCBVOL,USDT,48.4728
1745971622003,BTCBVOLUSDT,BTCBVOL,USDT,48.4728
1745971623010,BTCBVOLUSDT,BTCBVOL,USDT,48.4728
1745971624008,BTCBVOLUSDT,BTCBVOL,USDT,48.4729
1745971625011,BTCBVOLUSDT,BTCBVOL,USDT,48.4730
1745971626001,BTCBVOLUSDT,BTCBVOL,USDT,48.4730
1745971627000,BTCBVOLUSDT,BTCBVOL,USDT,48.4731
1745971628001,BTCBVOLUSDT,BTCBVOL,USDT,48.4731
1745971629000,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971630002,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971631000,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971632001,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971633000,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971634000,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971635009,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971636000,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971637001,BTCBVOLUSDT,BTCBVOL,USDT,48.4731
1745971638000,BTCBVOLUSDT,BTCBVOL,USDT,48.4730
1745971639002,BTCBVOLUSDT,BTCBVOL,USDT,48.4730
1745971640004,BTCBVOLUSDT,BTCBVOL,USDT,48.4730
1745971641001,BTCBVOLUSDT,BTCBVOL,USDT,48.4730
1745971642002,BTCBVOLUSDT,BTCBVOL,USDT,48.4731
1745971643001,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971644010,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971645009,BTCBVOLUSDT,BTCBVOL,USDT,48.4732
1745971646001,BTCBVOLUSDT,BTCBVOL,USDT,48.4733
1745971647001,BTCBVOLUSDT,BTCBVOL,USDT,48.4733
1745971648000,BTCBVOLUSDT,BTCBVOL,USDT,48.4733
1745971649000,BTCBVOLUSDT,BTCBVOL,USDT,48.4733
1745971650000,BTCBVOLUSDT,BTCBVOL,USDT,48.4734
1745971651000,BTCBVOLUSDT,BTCBVOL,USDT,48.4734
1745971652001,BTCBVOLUSDT,BTCBVOL,USDT,48.4735
1745971653000,BTCBVOLUSDT,BTCBVOL,USDT,48.4735
1745971654001,BTCBVOLUSDT,BTCBVOL,USDT,48.4736
1745971655000,BTCBVOLUSDT,BTCBVOL,USDT,48.4737
1745971656001,BTCBVOLUSDT,BTCBVOL,USDT,48.4737
1745971657006,BTCBVOLUSDT,BTCBVOL,USDT,48.4737
1745971658000,BTCBVOLUSDT,BTCBVOL,USDT,48.4737
1745971659001,BTCBVOLUSDT,BTCBVOL,USDT,48.4738
1745971660001,BTCBVOLUSDT,BTCBVOL,USDT,48.4738
1745971661000,BTCBVOLUSDT,BTCBVOL,USDT,48.4738
1745971662000,BTCBVOLUSDT,BTCBVOL,USDT,48.4738
1745971663002,BTCBVOLUSDT,BTCBVOL,USDT,48.4738
1745971664003,BTCBVOLUSDT,BTCBVOL,USDT,48.4739
1745971665002,BTCBVOLUSDT,BTCBVOL,USDT,48.4740
1745971666000,BTCBVOLUSDT,BTCBVOL,USDT,48.4740
1745971667000,BTCBVOLUSDT,BTCBVOL,USDT,48.4741
1745971668000,BTCBVOLUSDT,BTCBVOL,USDT,48.4742
1745971669000,BTCBVOLUSDT,BTCBVOL,USDT,48.4743
1745971670001,BTCBVOLUSDT,BTCBVOL,USDT,48.4744
1745971671003,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971672000,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971673006,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971674000,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971675001,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971676000,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971677000,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971678000,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971679000,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971680007,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971681000,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971682000,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971683000,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971684000,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971685001,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971686001,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971687001,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971688001,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971689001,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971690000,BTCBVOLUSDT,BTCBVOL,USDT,48.4745
1745971691001,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971692007,BTCBVOLUSDT,BTCBVOL,USDT,48.4746
1745971693002,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971694001,BTCBVOLUSDT,BTCBVOL,USDT,48.4747
1745971695001,BTCBVOLUSDT,BTCBVOL,USDT,48.4748
1745971696001,BTCBVOLUSDT,BTCBVOL,USDT,48.4750
1745971697000,BTCBVOLUSDT,BTCBVOL,USDT,48.4751
1745971698001,BTCBVOLUSDT,BTCBVOL,USDT,48.4752
1745971699001,BTCBVOLUSDT,BTCBVOL,USDT,48.4753
1745971700000,BTCBVOLUSDT,BTCBVOL,USDT,48.4754
1745971701000,BTCBVOLUSDT,BTCBVOL,USDT,48.4754
1745971702002,BTCBVOLUSDT,BTCBVOL,USDT,48.4756
1745971703000,BTCBVOLUSDT,BTCBVOL,USDT,48.4757
1745971704002,BTCBVOLUSDT,BTCBVOL,USDT,48.4758
1745971705001,BTCBVOLUSDT,BTCBVOL,USDT,48.4760
1745971706001,BTCBVOLUSDT,BTCBVOL,USDT,48.4760
1745971707001,BTCBVOLUSDT,BTCBVOL,USDT,48.4761
1745971708000,BTCBVOLUSDT,BTCBVOL,USDT,48.4762
1745971709000,BTCBVOLUSDT,BTCBVOL,USDT,48.4763
1745971710008,BTCBVOLUSDT,BTCBVOL,USDT,48.4764
1745971711007,BTCBVOLUSDT,BTCBVOL,USDT,48.4765
1745971712000,BTCBVOLUSDT,BTCBVOL,USDT,48.4766
1745971713000,BTCBVOLUSDT,BTCBVOL,USDT,48.4767
1745971714002,BTCBVOLUSDT,BTCBVOL,USDT,48.4768
1745971715000,BTCBVOLUSDT,BTCBVOL,USDT,48.4769
1745971716000,BTCBVOLUSDT,BTCBVOL,USDT,48.4770
1745971717000,BTCBVOLUSDT,BTCBVOL,USDT,48.4771
1745971718000,BTCBVOLUSDT,BTCBVOL,USDT,48.4772
1745971719003,BTCBVOLUSDT,BTCBVOL,USDT,48.4773
1745971720000,BTCBVOLUSDT,BTCBVOL,USDT,48.4774
1745971721000,BTCBVOLUSDT,BTCBVOL,USDT,48.4775
1745971722000,BTCBVOLUSDT,BTCBVOL,USDT,48.4776
1745971723006,BTCBVOLUSDT,BTCBVOL,USDT,48.4777
1745971724000,BTCBVOLUSDT,BTCBVOL,USDT,48.4778
1745971725001,BTCBVOLUSDT,BTCBVOL,USDT,48.4779
1745971726004,BTCBVOLUSDT,BTCBVOL,USDT,48.4780
1745971727000,BTCBVOLUSDT,BTCBVOL,USDT,48.4781
1745971728002,BTCBVOLUSDT,BTCBVOL,USDT,48.4782
1745971729000,BTCBVOLUSDT,BTCBVOL,USDT,48.4783
1745971730000,BTCBVOLUSDT,BTCBVOL,USDT,48.4784
1745971731006,BTCBVOLUSDT,BTCBVOL,USDT,48.4784
1745971732000,BTCBVOLUSDT,BTCBVOL,USDT,48.4785
1745971733000,BTCBVOLUSDT,BTCBVOL,USDT,48.4786
1745971734000,BTCBVOLUSDT,BTCBVOL,USDT,48.4787
1745971735002,BTCBVOLUSDT,BTCBVOL,USDT,48.4788
1745971736001,BTCBVOLUSDT,BTCBVOL,USDT,48.4789
1745971737000,BTCBVOLUSDT,BTCBVOL,USDT,48.4790
1745971738000,BTCBVOLUSDT,BTCBVOL,USDT,48.4791
1745971739001,BTCBVOLUSDT,BTCBVOL,USDT,48.4792
1745971740000,BTCBVOLUSDT,BTCBVOL,USDT,48.4793
1745971741000,BTCBVOLUSDT,BTCBVOL,USDT,48.4795
1745971742000,BTCBVOLUSDT,BTCBVOL,USDT,48.4796
1745971743007,BTCBVOLUSDT,BTCBVOL,USDT,48.4797
1745971744001,BTCBVOLUSDT,BTCBVOL,USDT,48.4798
1745971745000,BTCBVOLUSDT,BTCBVOL,USDT,48.4799
1745971746001,BTCBVOLUSDT,BTCBVOL,USDT,48.4800
1745971747008,BTCBVOLUSDT,BTCBVOL,USDT,48.4801
1745971748001,BTCBVOLUSDT,BTCBVOL,USDT,48.4802
1745971749003,BTCBVOLUSDT,BTCBVOL,USDT,48.4803
1745971750001,BTCBVOLUSDT,BTCBVOL,USDT,48.4804
1745971751000,BTCBVOLUSDT,BTCBVOL,USDT,48.4805
1745971752001,BTCBVOLUSDT,BTCBVOL,USDT,48.4807
1745971753000,BTCBVOLUSDT,BTCBVOL,USDT,48.4807
1745971754000,BTCBVOLUSDT,BTCBVOL,USDT,48.4808
1745971755009,BTCBVOLUSDT,BTCBVOL,USDT,48.4809
1745971756003,BTCBVOLUSDT,BTCBVOL,USDT,48.4810
1745971757001,BTCBVOLUSDT,BTCBVOL,USDT,48.4810
1745971758000,BTCBVOLUSDT,BTCBVOL,USDT,48.4811
1745971759001,BTCBVOLUSDT,BTCBVOL,USDT,48.4812
1745971760000,BTCBVOLUSDT,BTCBVOL,USDT,48.4813
1745971761002,BTCBVOLUSDT,BTCBVOL,USDT,48.4814
1745971762000,BTCBVOLUSDT,BTCBVOL,USDT,48.4815
1745971763000,BTCBVOLUSDT,BTCBVOL,USDT,48.4815
1745971764000,BTCBVOLUSDT,BTCBVOL,USDT,48.4816
1745971765000,BTCBVOLUSDT,BTCBVOL,USDT,48.4817
1745971766001,BTCBVOLUSDT,BTCBVOL,USDT,48.4818
1745971767000,BTCBVOLUSDT,BTCBVOL,USDT,48.4819
1745971768002,BTCBVOLUSDT,BTCBVOL,USDT,48.4820
1745971769004,BTCBVOLUSDT,BTCBVOL,USDT,48.4820
1745971770000,BTCBVOLUSDT,BTCBVOL,USDT,48.4821
1745971771000,BTCBVOLUSDT,BTCBVOL,USDT,48.4822
1745971772001,BTCBVOLUSDT,BTCBVOL,USDT,48.4822
1745971773002,BTCBVOLUSDT,BTCBVOL,USDT,48.4823
1745971774002,BTCBVOLUSDT,BTCBVOL,USDT,48.4824
1745971775000,BTCBVOLUSDT,BTCBVOL,USDT,48.4824
1745971776006,BTCBVOLUSDT,BTCBVOL,USDT,48.4825
1745971777000,BTCBVOLUSDT,BTCBVOL,USDT,48.4826
1745971778000,BTCBVOLUSDT,BTCBVOL,USDT,48.4827
1745971779000,BTCBVOLUSDT,BTCBVOL,USDT,48.4828
1745971780003,BTCBVOLUSDT,BTCBVOL,USDT,48.4829
1745971781002,BTCBVOLUSDT,BTCBVOL,USDT,48.4830
1745971782000,BTCBVOLUSDT,BTCBVOL,USDT,48.4831
1745971783000,BTCBVOLUSDT,BTCBVOL,USDT,48.4831
1745971784001,BTCBVOLUSDT,BTCBVOL,USDT,48.4832
1745971785005,BTCBVOLUSDT,BTCBVOL,USDT,48.4833
1745971786001,BTCBVOLUSDT,BTCBVOL,USDT,48.4834
1745971787002,BTCBVOLUSDT,BTCBVOL,USDT,48.4835
1745971788000,BTCBVOLUSDT,BTCBVOL,USDT,48.4836
1745971789007,BTCBVOLUSDT,BTCBVOL,USDT,48.4837
1745971790000,BTCBVOLUSDT,BTCBVOL,USDT,48.4838
1745971791000,BTCBVOLUSDT,BTCBVOL,USDT,48.4839
1745971792001,BTCBVOLUSDT,BTCBVOL,USDT,48.4840
1745971793000,BTCBVOLUSDT,BTCBVOL,USDT,48.4841
1745971794006,BTCBVOLUSDT,BTCBVOL,USDT,48.4841
1745971795004,BTCBVOLUSDT,BTCBVOL,USDT,48.4842
1745971796001,BTCBVOLUSDT,BTCBVOL,USDT,48.4843
1745971797002,BTCBVOLUSDT,BTCBVOL,USDT,48.4844
1745971798007,BTCBVOLUSDT,BTCBVOL,USDT,48.4845
1745971799002,BTCBVOLUSDT,BTCBVOL,USDT,48.4846
1745971800000,BTCBVOLUSDT,BTCBVOL,USDT,48.4847
1745971801002,BTCBVOLUSDT,BTCBVOL,USDT,48.4847
1745971802005,BTCBVOLUSDT,BTCBVOL,USDT,48.4848
1745971803000,BTCBVOLUSDT,BTCBVOL,USDT,48.4849
1745971804001,BTCBVOLUSDT,BTCBVOL,USDT,48.4849
1745971805001,BTCBVOLUSDT,BTCBVOL,USDT,48.4850
1745971806001,BTCBVOLUSDT,BTCBVOL,USDT,48.4851
1745971807001,BTCBVOLUSDT,BTCBVOL,USDT,48.4852
1745971808000,BTCBVOLUSDT,BTCBVOL,USDT,48.4853
1745971809001,BTCBVOLUSDT,BTCBVOL,USDT,48.4853
1745971810005,BTCBVOLUSDT,BTCBVOL,USDT,48.4854
1745971811000,BTCBVOLUSDT,BTCBVOL,USDT,48.4854
1745971812004,BTCBVOLUSDT,BTCBVOL,USDT,48.4855
1745971813005,BTCBVOLUSDT,BTCBVOL,USDT,48.4856
1745971814000,BTCBVOLUSDT,BTCBVOL,USDT,48.4857
1745971815000,BTCBVOLUSDT,BTCBVOL,USDT,48.4857
1745971816000,BTCBVOLUSDT,BTCBVOL,USDT,48.4858
1745971817000,BTCBVOLUSDT,BTCBVOL,USDT,48.4859
1745971818000,BTCBVOLUSDT,BTCBVOL,USDT,48.4860
1745971819000,BTCBVOLUSDT,BTCBVOL,USDT,48.4860
1745971820001,BTCBVOLUSDT,BTCBVOL,USDT,48.4861
1745971821004,BTCBVOLUSDT,BTCBVOL,USDT,48.4862
1745971822006,BTCBVOLUSDT,BTCBVOL,USDT,48.4863
1745971823000,BTCBVOLUSDT,BTCBVOL,USDT,48.4864
1745971824000,BTCBVOLUSDT,BTCBVOL,USDT,48.4865
1745971825000,BTCBVOLUSDT,BTCBVOL,USDT,48.4865
1745971826000,BTCBVOLUSDT,BTCBVOL,USDT,48.4866
1745971827001,BTCBVOLUSDT,BTCBVOL,USDT,48.4866
1745971828000,BTCBVOLUSDT,BTCBVOL,USDT,48.4867
1745971829000,BTCBVOLUSDT,BTCBVOL,USDT,48.4868
1745971830000,BTCBVOLUSDT,BTCBVOL,USDT,48.4868
1745971831001,BTCBVOLUSDT,BTCBVOL,USDT,48.4869
1745971832000,BTCBVOLUSDT,BTCBVOL,USDT,48.4869
1745971833000,BTCBVOLUSDT,BTCBVOL,USDT,48.4870
1745971834000,BTCBVOLUSDT,BTCBVOL,USDT,48.4870
1745971835004,BTCBVOLUSDT,BTCBVOL,USDT,48.4871
1745971836000,BTCBVOLUSDT,BTCBVOL,USDT,48.4872
1745971837001,BTCBVOLUSDT,BTCBVOL,USDT,48.4872
1745971838001,BTCBVOLUSDT,BTCBVOL,USDT,48.4872
1745971839000,BTCBVOLUSDT,BTCBVOL,USDT,48.4873
1745971840001,BTCBVOLUSDT,BTCBVOL,USDT,48.4873
1745971841000,BTCBVOLUSDT,BTCBVOL,USDT,48.4874
1745971842001,BTCBVOLUSDT,BTCBVOL,USDT,48.4874
1745971843000,BTCBVOLUSDT,BTCBVOL,USDT,48.4875
1745971844002,BTCBVOLUSDT,BTCBVOL,USDT,48.4875
1745971845000,BTCBVOLUSDT,BTCBVOL,USDT,48.4876
1745971846001,BTCBVOLUSDT,BTCBVOL,USDT,48.4876
1745971847000,BTCBVOLUSDT,BTCBVOL,USDT,48.4876
1745971848001,BTCBVOLUSDT,BTCBVOL,USDT,48.4877
1745971849001,BTCBVOLUSDT,BTCBVOL,USDT,48.4877
1745971850002,BTCBVOLUSDT,BTCBVOL,USDT,48.4878
1745971851001,BTCBVOLUSDT,BTCBVOL,USDT,48.4879
1745971852000,BTCBVOLUSDT,BTCBVOL,USDT,48.4879
1745971853002,BTCBVOLUSDT,BTCBVOL,USDT,48.4880
1745971854001,BTCBVOLUSDT,BTCBVOL,USDT,48.4880
1745971855000,BTCBVOLUSDT,BTCBVOL,USDT,48.4881
1745971856002,BTCBVOLUSDT,BTCBVOL,USDT,48.4881
1745971857000,BTCBVOLUSDT,BTCBVOL,USDT,48.4882
1745971858001,BTCBVOLUSDT,BTCBVOL,USDT,48.4883
1745971859000,BTCBVOLUSDT,BTCBVOL,USDT,48.4884
1745971860003,BTCBVOLUSDT,BTCBVOL,USDT,48.4885
1745971861000,BTCBVOLUSDT,BTCBVOL,USDT,48.4886
1745971862000,BTCBVOLUSDT,BTCBVOL,USDT,48.4887
1745971863000,BTCBVOLUSDT,BTCBVOL,USDT,48.4888
1745971864000,BTCBVOLUSDT,BTCBVOL,USDT,48.4889
1745971865001,BTCBVOLUSDT,BTCBVOL,USDT,48.4890
1745971866000,BTCBVOLUSDT,BTCBVOL,USDT,48.4891
1745971867002,BTCBVOLUSDT,BTCBVOL,USDT,48.4892
1745971868000,BTCBVOLUSDT,BTCBVOL,USDT,48.4893
1745971869000,BTCBVOLUSDT,BTCBVOL,USDT,48.4894
1745971870011,BTCBVOLUSDT,BTCBVOL,USDT,48.4895
1745971871000,BTCBVOLUSDT,BTCBVOL,USDT,48.4896
1745971872000,BTCBVOLUSDT,BTCBVOL,USDT,48.4897
1745971873001,BTCBVOLUSDT,BTCBVOL,USDT,48.4898
1745971874001,BTCBVOLUSDT,BTCBVOL,USDT,48.4899
1745971875005,BTCBVOLUSDT,BTCBVOL,USDT,48.4900
1745971876001,BTCBVOLUSDT,BTCBVOL,USDT,48.4901
1745971877000,BTCBVOLUSDT,BTCBVOL,USDT,48.4901
1745971878000,BTCBVOLUSDT,BTCBVOL,USDT,48.4902
1745971879000,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971880002,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971881001,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971882000,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971883001,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971884002,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971885000,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971886000,BTCBVOLUSDT,BTCBVOL,USDT,48.4905
1745971887000,BTCBVOLUSDT,BTCBVOL,USDT,48.4906
1745971888000,BTCBVOLUSDT,BTCBVOL,USDT,48.4906
1745971889002,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971890000,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971891000,BTCBVOLUSDT,BTCBVOL,USDT,48.4908
1745971892000,BTCBVOLUSDT,BTCBVOL,USDT,48.4908
1745971893003,BTCBVOLUSDT,BTCBVOL,USDT,48.4908
1745971894002,BTCBVOLUSDT,BTCBVOL,USDT,48.4909
1745971895002,BTCBVOLUSDT,BTCBVOL,USDT,48.4909
1745971896003,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971897001,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971898000,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971899001,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971900000,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971901002,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971902001,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971903000,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971904001,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971905008,BTCBVOLUSDT,BTCBVOL,USDT,48.4909
1745971906002,BTCBVOLUSDT,BTCBVOL,USDT,48.4908
1745971907001,BTCBVOLUSDT,BTCBVOL,USDT,48.4908
1745971908000,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971909003,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971910001,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971911000,BTCBVOLUSDT,BTCBVOL,USDT,48.4906
1745971912000,BTCBVOLUSDT,BTCBVOL,USDT,48.4906
1745971913000,BTCBVOLUSDT,BTCBVOL,USDT,48.4905
1745971914000,BTCBVOLUSDT,BTCBVOL,USDT,48.4905
1745971915000,BTCBVOLUSDT,BTCBVOL,USDT,48.4905
1745971916000,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971917000,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971918000,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971919002,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971920001,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971921001,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971922001,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971923000,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971924000,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971925002,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971926001,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971927000,BTCBVOLUSDT,BTCBVOL,USDT,48.4902
1745971928001,BTCBVOLUSDT,BTCBVOL,USDT,48.4902
1745971929000,BTCBVOLUSDT,BTCBVOL,USDT,48.4902
1745971930012,BTCBVOLUSDT,BTCBVOL,USDT,48.4902
1745971931000,BTCBVOLUSDT,BTCBVOL,USDT,48.4901
1745971932003,BTCBVOLUSDT,BTCBVOL,USDT,48.4902
1745971933000,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971934000,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971935000,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971936000,BTCBVOLUSDT,BTCBVOL,USDT,48.4905
1745971937002,BTCBVOLUSDT,BTCBVOL,USDT,48.4905
1745971938001,BTCBVOLUSDT,BTCBVOL,USDT,48.4906
1745971939001,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971940001,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971941001,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971942000,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971943000,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971944001,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971945002,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971946000,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971947000,BTCBVOLUSDT,BTCBVOL,USDT,48.4908
1745971948004,BTCBVOLUSDT,BTCBVOL,USDT,48.4909
1745971949009,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971950001,BTCBVOLUSDT,BTCBVOL,USDT,48.4911
1745971951000,BTCBVOLUSDT,BTCBVOL,USDT,48.4912
1745971952000,BTCBVOLUSDT,BTCBVOL,USDT,48.4912
1745971953000,BTCBVOLUSDT,BTCBVOL,USDT,48.4912
1745971954000,BTCBVOLUSDT,BTCBVOL,USDT,48.4912
1745971955001,BTCBVOLUSDT,BTCBVOL,USDT,48.4913
1745971956001,BTCBVOLUSDT,BTCBVOL,USDT,48.4914
1745971957002,BTCBVOLUSDT,BTCBVOL,USDT,48.4915
1745971958001,BTCBVOLUSDT,BTCBVOL,USDT,48.4915
1745971959000,BTCBVOLUSDT,BTCBVOL,USDT,48.4916
1745971960000,BTCBVOLUSDT,BTCBVOL,USDT,48.4916
1745971961003,BTCBVOLUSDT,BTCBVOL,USDT,48.4916
1745971962000,BTCBVOLUSDT,BTCBVOL,USDT,48.4916
1745971963001,BTCBVOLUSDT,BTCBVOL,USDT,48.4915
1745971964002,BTCBVOLUSDT,BTCBVOL,USDT,48.4916
1745971965000,BTCBVOLUSDT,BTCBVOL,USDT,48.4915
1745971966001,BTCBVOLUSDT,BTCBVOL,USDT,48.4914
1745971967000,BTCBVOLUSDT,BTCBVOL,USDT,48.4914
1745971968001,BTCBVOLUSDT,BTCBVOL,USDT,48.4913
1745971969000,BTCBVOLUSDT,BTCBVOL,USDT,48.4911
1745971970002,BTCBVOLUSDT,BTCBVOL,USDT,48.4910
1745971971002,BTCBVOLUSDT,BTCBVOL,USDT,48.4909
1745971972000,BTCBVOLUSDT,BTCBVOL,USDT,48.4909
1745971973007,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971974001,BTCBVOLUSDT,BTCBVOL,USDT,48.4907
1745971975000,BTCBVOLUSDT,BTCBVOL,USDT,48.4905
1745971976001,BTCBVOLUSDT,BTCBVOL,USDT,48.4904
1745971977001,BTCBVOLUSDT,BTCBVOL,USDT,48.4903
1745971978004,BTCBVOLUSDT,BTCBVOL,USDT,48.4902
1745971979000,BTCBVOLUSDT,BTCBVOL,USDT,48.4900
1745971980000,BTCBVOLUSDT,BTCBVOL,USDT,48.4899
1745971981000,BTCBVOLUSDT,BTCBVOL,USDT,48.4897
1745971982000,BTCBVOLUSDT,BTCBVOL,USDT,48.4896
1745971983000,BTCBVOLUSDT,BTCBVOL,USDT,48.4895
1745971984000,BTCBVOLUSDT,BTCBVOL,USDT,48.4893
1745971985002,BTCBVOLUSDT,BTCBVOL,USDT,48.4892
1745971986000,BTCBVOLUSDT,BTCBVOL,USDT,48.4891
1745971987000,BTCBVOLUSDT,BTCBVOL,USDT,48.4889
1745971988001,BTCBVOLUSDT,BTCBVOL,USDT,48.4888
1745971989000,BTCBVOLUSDT,BTCBVOL,USDT,48.4887
1745971990000,BTCBVOLUSDT,BTCBVOL,USDT,48.4885
1745971991006,BTCBVOLUSDT,BTCBVOL,USDT,48.4884
1745971992003,BTCBVOLUSDT,BTCBVOL,USDT,48.4882
1745971993000,BTCBVOLUSDT,BTCBVOL,USDT,48.4880
1745971994000,BTCBVOLUSDT,BTCBVOL,USDT,48.4878
1745971995000,BTCBVOLUSDT,BTCBVOL,USDT,48.4877
1745971996002,BTCBVOLUSDT,BTCBVOL,USDT,48.4875
1745971997000,BTCBVOLUSDT,BTCBVOL,USDT,48.4874
